Season,Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
2017,"Carlos González","COL",136,534,14,72,57,3,0.104868913,0.222846441,0.161702128,0.317784256,0.261702127,0.33895131,0.423404255,0.3268101784469044,0.302820927679202,84.6784102652669,-1.517962227575481,-12.033756396145394,-5.849978845566511,0.045961125544927706,"Carlos Gonzalez",7287,471865
2018,"Chase Utley","LAD",87,187,1,18,14,3,0.09090909,0.181818181,0.091463414,0.261538461,0.213414634,0.304812834,0.304878048,0.27164782189034126,0.289527095643814,71.27388063446453,0.2043830652255565,-6.354172330497964,1.071768879890442,0.04531430736690407,"Chase Utley",1679,400284
2015,"Lance Lynn","STL",31,55,0,3,1,0,0,0.472727272,0.04,0.333333333,0.16,0.16,0.2,0.1559496831893921,0.16404347834379776,-8.881453591535248,-0.01176461298018694,-6.989611200158318,5.706266403198242,0.04411751353300675,"Lance Lynn",2520,458681
2022,"Mark Contreras","MIN",28,61,3,9,6,1,0.016393442,0.344262295,0.172413793,0.114285714,0.120689655,0.147540983,0.293103448,0.18914738541743795,0.3036386458600154,16.889971894954183,0.4153366261161864,-5.289597149271954,3.770865648984909,0.04326142176478282,"Mark Contreras",20122,676628
2025,"Zack Short","HOU",22,56,2,9,7,0,0.071428571,0.321428571,0.16,0.3,0.22,0.29090909,0.38,0.2953403798016635,0.23289595517245207,88.56806653131926,0.32942401617765427,-0.42511254801106935,-1.0837088823318481,0.04282879182610018,"Zack Short",19562,670097
2017,"Ryon Healy","OAK",149,605,25,66,78,0,0.038016528,0.234710743,0.180555555,0.318734793,0.270833333,0.302479338,0.451388888,0.31980095648568524,0.31362326594943396,101.44373082749087,-1.34031638270244,-0.26264470820557184,-19.323322296142578,0.04213630068376806,"Ryon Healy",15447,592387
2020,"Josh Naylor","- - -",40,104,1,13,6,1,0.048076923,0.115384615,0.082474227,0.273809523,0.24742268,0.291262135,0.329896907,0.274194517181915,0.30867473824510294,70.69284539476297,0.765696560498327,-2.9883632125966892,-0.866933062672615,0.04212843435603392,"Josh Naylor",18839,647304
2021,"Billy McKinney","- - -",116,300,9,32,27,2,0.106666666,0.263333333,0.166037736,0.234636871,0.19245283,0.28,0.358490566,0.2768714521955324,0.2878639041977441,72.94514900860183,0.7260509182233363,-9.60664491159241,-0.042008012533187866,0.04201196087751091,"Billy McKinney",15654,641856
2020,"Wilson Ramos","NYM",45,155,5,13,15,0,0.064516129,0.2,0.147887324,0.271028037,0.239436619,0.296774193,0.387323943,0.2972083653173139,0.3162257779029108,89.89142155117663,-0.8768076854757965,-2.878721063891651,-0.9428834319114685,0.041983751091405674,"Wilson Ramos",1433,467092
2017,"Yandy Díaz","CLE",49,179,0,25,13,2,0.117318435,0.195530726,0.064102564,0.336065573,0.262820512,0.351955307,0.326923076,0.3058008974490885,0.3323173737258054,84.32426936152075,-0.4011723631992936,-3.863161387422954,-1.6502322554588318,0.040479769813157394,"Yandy Diaz",16578,650490
2019,"Harold Ramírez","MIA",119,446,11,54,50,2,0.040358744,0.204035874,0.140142518,0.328125,0.275534441,0.31235955,0.415676959,0.3083200665476086,0.3014439075916737,92.18389617703937,0.14867831021547318,-4.450612195529268,-9.384065628051758,0.03973682241901233,"Harold Ramirez",14387,623912
2021,"Victor Caratini","SDP",116,356,7,33,39,2,0.098314606,0.230337078,0.095846646,0.280701754,0.22683706,0.308988764,0.322683706,0.27336944947982655,0.2903576062117255,73.65901922465741,-2.2950455001555383,-14.23297976781472,2.676497533917427,0.03915006196803783,"Victor Caratini",14968,605170
2023,"Raimel Tapia","- - -",64,169,3,28,13,10,0.100591715,0.23668639,0.101351351,0.301886792,0.236486486,0.317365269,0.337837837,0.2930601035763404,0.2943822461438466,81.55037651973336,1.6938248393125832,-2.15478399983355,-3.21240995824337,0.03903211014067168,"Raimel Tapia",14350,606132
2020,"Taylor Ward","LAA",34,102,0,16,5,2,0.078431372,0.274509803,0.106382979,0.393939393,0.276595744,0.333333333,0.382978723,0.3139295087141149,0.30931850508147596,96.01584507318789,1.0035612946376204,0.5029294555960945,-3.863154649734497,0.03860468809243686,"Taylor Ward",17548,621493
2023,"Yu Chang","BOS",39,112,6,12,18,4,0.026785714,0.303571428,0.190476191,0.169230769,0.161904761,0.2,0.352380952,0.2363149659200148,0.26073814321447303,40.49870998254339,0.3137242002412677,-7.671313712757934,4.232651710510254,0.03813915557687962,"Yu Chang",14773,644374
2024,"Jacob Wilson","OAK",28,103,0,11,3,0,0.077669902,0.097087378,0.065217391,0.277108433,0.25,0.31372549,0.315217391,0.2811220545394748,0.28731607923320696,85.50788236400159,-0.27330920845270157,-1.9812573604870103,-1.0635565519332886,0.03812854874284463,"Jacob Wilson",33266,805779
2017,"Jake Arrieta","CHC",32,64,1,2,5,0,0.015625,0.5,0.081967214,0.25,0.13114754,0.14516129,0.213114754,0.1529840394373863,0.13852449323310226,-15.044645113721392,0.024323259945958853,-9.438993417772892,7.614645481109619,0.03725949897432712,"Jake Arrieta",4153,453562
2020,"Phil Gosselin","PHI",39,102,3,14,12,0,0.098039215,0.264705882,0.152173913,0.322580645,0.25,0.323529411,0.402173913,0.31341638305399677,0.29510197781100134,93.25055675394167,0.41346806660294533,-0.4661448933386475,-1.9514565914869308,0.03708727766960282,"Phil Gosselin",10953,594838
2015,"Tim Beckham","TBR",83,223,9,24,37,3,0.058295964,0.30941704,0.206896552,0.279069767,0.221674876,0.2735426,0.428571428,0.29983039955387203,0.2816757961635676,90.50348111298779,-0.17249373672530055,-2.623100503356548,-4.322620168328285,0.036219170952267975,"Tim Beckham",7949,542921
2018,"Hanley Ramirez","BOS",44,195,6,25,29,4,0.071794871,0.179487179,0.141242937,0.282608695,0.254237288,0.312820512,0.395480225,0.30848534596272004,0.3261988321940104,89.17934318450423,-1.1993118338286877,-3.721757903088771,-2.593404531478882,0.03616277483295788,"Hanley Ramirez",8001,434670
2016,"Justin Morneau","CHW",58,218,6,16,25,0,0.055045871,0.23853211,0.167487685,0.319727891,0.261083743,0.302752293,0.428571428,0.31094114709010323,0.2795400089687771,94.61025030591067,0.09933221619576216,-1.3113816699943432,-5.725308418273926,0.03561246187107714,"Justin Morneau",1737,408047
2021,"Walker Buehler","LAD",34,82,0,5,3,0,0.060975609,0.548780487,0.028985507,0.291666666,0.101449275,0.162162162,0.130434782,0.13969124893884402,0.126186096504943,-15.965746536943238,-0.2086790525354445,-12.314404621433283,9.91694450378418,0.03553313383082013,"Walker Buehler",19374,621111
2019,"Michael Lorenzen","CIN",105,53,1,6,6,5,0.094339622,0.320754716,0.104166667,0.3,0.208333333,0.283018867,0.3125,0.2624827904521294,0.2752495002746582,53.025715777981134,-0.34607765451073647,-3.6308229882943426,2.3018389642238617,0.03532191024639356,"Michael Lorenzen",14843,547179
2021,"Jorge Soler","- - -",149,602,27,74,70,0,0.111295681,0.235880398,0.209302325,0.25,0.222868217,0.316498316,0.432170542,0.32323137527764445,0.35870933854358794,99.68538774843468,-3.315127359237522,-3.161400513370234,-16.943751215934753,0.03492771197043565,"Jorge Soler",14221,624585
2015,"Matt Adams","STL",60,186,5,14,24,1,0.05376344,0.220430107,0.137142857,0.284615384,0.24,0.279569892,0.377142857,0.2836624931644749,0.2934507506987008,78.69806428789772,1.0274515920318663,-3.589303439677529,-1.829198956489563,0.03472686465217978,"Matt Adams",9393,571431
2025,"José Tena","WSN",50,169,0,19,16,3,0.088757396,0.218934911,0.111842105,0.318965517,0.243421052,0.313609467,0.355263157,0.2955702917110285,0.30088399404502775,88.08038685601943,0.07591113075613976,-2.3115871680978883,-2.975291907787323,0.03435572863878043,"Jose Tena",23691,677588
2020,"Bradley Zimmer","CLE",20,50,1,3,3,2,0.14,0.28,0.081081081,0.217391304,0.162162162,0.36,0.243243243,0.29851279497146604,0.28212025700783244,87.1364657942053,-0.05001723254099488,-0.8423587020891753,-0.9982095062732697,0.033832571718266195,"Bradley Zimmer",16221,605548
2015,"Yolmer Sánchez","CHW",120,420,5,40,31,2,0.045238095,0.192857142,0.102827764,0.269736842,0.223650385,0.268115942,0.326478149,0.2621819289122227,0.26327169376568205,62.89081938341179,-2.14498748537153,-20.180769782577954,6.772964954376221,0.03359416764565032,"Yolmer Sanchez",11602,570560
2021,"Riley Adams","- - -",47,120,2,13,10,0,0.125,0.333333333,0.161616161,0.350877192,0.222222222,0.358333333,0.383838383,0.33242616305748623,0.31926123301188153,105.6319533280614,0.1645348253659904,1.186513472729958,-4.906853348016739,0.032853595288107273,"Riley Adams",19864,656180
2023,"José Fermín","STL",21,61,0,2,4,0,0.098360655,0.13114754,0.019607843,0.279069767,0.235294117,0.33898305,0.25490196,0.2810015072256832,0.3268547058105469,75.7570016261447,-0.7425593105144799,-2.57459793366505,0.8295181840658188,0.03279470527420064,"Jose Fermin",21746,665877
2016,"Tyler White","HOU",86,276,8,24,28,1,0.083333333,0.235507246,0.160642571,0.258426966,0.216867469,0.286231884,0.37751004,0.2871974190798673,0.2898287826709533,80.84183745533497,0.647788645233959,-5.700794135805966,-3.337831735610962,0.03181420443667582,"Tyler White",15564,643603
2017,"Willy García","CHW",44,119,2,15,12,0,0.092436974,0.260504201,0.161904762,0.31081081,0.238095238,0.305084745,0.4,0.3012706218129497,0.2848553738351596,87.46168679522862,-0.40070450212806463,-2.241607644612035,-1.3822276592254639,0.03104082754884528,"Willy Garcia",12956,591994
2018,"Eric Young Jr.","LAA",41,117,1,12,8,5,0.051282051,0.239316239,0.100917431,0.259259259,0.201834862,0.247863247,0.302752293,0.24125410705550104,0.26060837193539266,48.214008086756586,1.200114289764315,-6.0431080379540845,2.3440274819731712,0.030963948013001487,"Eric Young Jr.",7158,458913
2016,"Josh Phegley","OAK",26,86,1,11,10,0,0.058139534,0.15116279,0.115384615,0.292307692,0.256410256,0.313953488,0.371794871,0.29978672432345016,0.31144561767578127,87.8657481444981,0.41626974660903215,-0.8366559234545075,-1.775420367717743,0.030807020177424593,"Josh Phegley",9308,572033
2019,"Noah Syndergaard","NYM",32,69,2,6,2,0,0.04347826,0.68115942,0.107692308,0.25,0.092307692,0.132352941,0.2,0.14375649567912607,0.14749081455059906,-13.568707979390174,-0.03124161809682846,-10.370120301640263,8.482946395874023,0.03073732100360116,"Noah Syndergaard",11762,592789
2019,"Sheldon Neuse","OAK",25,61,0,3,7,0,0.06557377,0.311475409,0.053571428,0.368421052,0.25,0.295081967,0.303571428,0.2619155831024295,0.2958554127177254,62.82730163696524,-0.18419343326240778,-3.0823236927349758,1.192009687423706,0.03065390736193057,"Sheldon Neuse",19635,641914
2022,"Joey Gallo","- - -",126,410,19,48,47,3,0.136585365,0.397560975,0.197142857,0.218934911,0.16,0.280487804,0.357142857,0.28599218609856397,0.29405683191811166,84.48351188063289,-0.8802073048427701,-8.083232227593125,-4.975735783576965,0.030527204617252335,"Joey Gallo",14128,608336
2019,"Zach Davies","MIL",35,55,0,3,3,0,0.018181818,0.454545454,0.038461539,0.296296296,0.153846153,0.16981132,0.192307692,0.1573823870352979,0.1472859001159668,-12.095021431126755,-0.07567643094807863,-8.209873265085484,6.7617692947387695,0.029955950752750038,"Zach Davies",13183,605200
2024,"Charlie Blackmon","COL",124,499,12,59,52,6,0.086172344,0.172344689,0.155902005,0.292613636,0.256124721,0.328657314,0.412026726,0.32288467776127744,0.3046108338891006,93.31622383481536,-0.4841767027974129,-4.47243913143424,-11.920775055885315,0.029725769471509622,"Charlie Blackmon",7859,453568
2023,"Andrew Knizner","STL",70,241,10,30,31,2,0.049792531,0.25726141,0.183035714,0.287581699,0.241071428,0.2875,0.424107142,0.30572872385382655,0.2866981219048281,92.33373634122133,-1.5671675577759743,-3.8560276759337064,-4.046149671077728,0.02908244076756472,"Andrew Knizner",19514,668800
2022,"Kevin Smith","OAK",47,151,2,9,13,4,0.046357615,0.278145695,0.122302158,0.237113402,0.179856115,0.216216216,0.302158273,0.22574259944864222,0.23613653956232844,45.99971504989867,1.0482846889644861,-8.1274393154504,3.621477246284485,0.028712150382630766,"Kevin Smith",20242,675656
2024,"Santiago Espinal","CIN",118,391,9,32,45,11,0.061381074,0.138107416,0.109243697,0.265100671,0.246498599,0.294573643,0.355742296,0.28462399411077943,0.28831709234208025,76.17239980572825,0.8776736706495285,-10.26317682315055,-2.5310302823781967,0.028556899690301438,"Santiago Espinal",19997,669289
2022,"Romy Gonzalez","CHW",32,109,2,15,11,0,0.018348623,0.357798165,0.114285714,0.353846153,0.238095238,0.256880733,0.352380952,0.2642042828262399,0.2647750112745497,68.69860660989079,-0.4517985410057008,-4.29114683546384,1.1076964437961578,0.02799149876126954,"Romy Gonzalez",21562,663853
2018,"José Miguel Fernández","LAA",36,123,2,9,11,1,0.048780487,0.121951219,0.120689655,0.292929292,0.267241379,0.308943089,0.387931034,0.30379962388092907,0.31336875853499746,90.8953478343583,-0.47206782456487417,-1.8108259663881516,-2.1266953349113464,0.02753413476617525,"Jose Miguel Fernandez",19254,628336
2021,"Aaron Hicks","NYY",32,126,4,13,14,0,0.111111111,0.238095238,0.138888889,0.22368421,0.194444444,0.293650793,0.333333333,0.27925146950615776,0.33330081758045016,77.13876655875539,-0.3406885634176433,-3.867418952995512,-0.1780165433883667,0.027160020116084163,"Aaron Hicks",5297,543305
2022,"Patrick Mazeika","NYM",24,72,1,4,6,0,0.027777777,0.125,0.102941177,0.206896551,0.19117647,0.214285714,0.294117647,0.22237434046609061,0.21783554894583565,42.829612834718915,-0.23482197057455778,-5.017267096487136,2.799634426832199,0.026989478310425558,"Patrick Mazeika",18142,664850
2022,"Jake Lamb","- - -",41,111,3,13,6,0,0.099099099,0.342342342,0.175257732,0.321428571,0.216494845,0.315315315,0.391752577,0.3139224111496865,0.3143857921565975,105.37927043732599,-0.5419238093309104,0.1876463988482857,-3.6539420802146196,0.02692133434449212,"Jake Lamb",13329,571875
2022,"Jake Hager","ARI",28,59,0,4,3,0,0.13559322,0.288135593,0.04,0.363636363,0.24,0.344827586,0.28,0.29088644323677854,0.2468784924211173,84.49671445972176,-0.04881251510232687,-1.1115405157039975,-0.6609301716089249,0.02681560407442375,"Jake Hager",12198,606993
2024,"Kyle Manzardo","CLE",53,156,5,11,15,0,0.057692307,0.262820512,0.186206897,0.29,0.234482758,0.282051282,0.420689655,0.30264653723973495,0.2710408430833083,98.08775386445173,0.0037047043442726135,-0.3376249317014056,-4.5795484855771065,0.026185324494117868,"Kyle Manzardo",29794,700932
2023,"Omar Narváez","NYM",49,146,2,12,7,0,0.09589041,0.184931506,0.0859375,0.245098039,0.2109375,0.28275862,0.296875,0.2594508286180167,0.3118794494205051,62.44732537376632,-0.44675432424992323,-7.238981264297704,2.5360642671585083,0.026024012722586587,"Omar Narvaez",13338,553882
2022,"Paul DeJong","STL",77,237,6,19,25,3,0.088607594,0.333333333,0.128571428,0.212598425,0.157142857,0.244725738,0.285714285,0.24067126698634794,0.2665547560035931,53.282302236575376,-1.3670996227301657,-14.231102974684754,6.331807613372803,0.02588582520172028,"Paul DeJong",18015,657557
2015,"Mike Leake","- - -",37,73,2,4,8,0,0,0.493150684,0.130434783,0.193548387,0.115942028,0.115942028,0.246376811,0.15278074879577194,0.14182608715002087,-12.63105614632832,-0.00588230649009347,-9.586330658447714,7.573771715164185,0.02573568874114962,"Mike Leake",10130,502190
2023,"Nolan Schanuel","LAA",29,132,1,19,6,0,0.151515151,0.143939393,0.055045872,0.325842696,0.275229357,0.401515151,0.330275229,0.3364999740178348,0.34645167925885617,113.00034810628341,-1.618730016052723,0.4374516901718448,-4.68559718132019,0.025461259306964634,"Nolan Schanuel",33189,694384
2017,"Derek Fisher","HOU",53,166,5,21,17,3,0.102409638,0.325301204,0.143835616,0.298850574,0.212328767,0.307228915,0.356164383,0.29118803667299675,0.30326232442095236,81.78402074748212,-1.0423114113509655,-4.773141532794172,-0.4613528251647949,0.02544595847801323,"Derek Fisher",16192,605233
2015,"Carlos Corporán","TEX",33,121,3,10,15,0,0.049586776,0.330578512,0.121495327,0.242424242,0.177570093,0.243697478,0.29906542,0.24188597062054804,0.24110067616338315,43.40865637904196,-0.043136914260685444,-7.967050024035785,4.252519369125366,0.025407970137433872,"Carlos Corporan",5587,449786
2019,"Kelvin Gutiérrez","KCR",20,79,1,4,11,1,0.063291139,0.303797468,0.095890411,0.367346938,0.260273972,0.303797468,0.356164383,0.28351217055622535,0.2530060055889661,71.6527332064398,0.19709725677967072,-2.6651177944647837,0.06983607728034258,0.025405020249591508,"Kelvin Gutierrez",17468,642721
2017,"Clayton Richard","SDP",32,68,1,2,4,0,0.014705882,0.455882352,0.070175439,0.24,0.122807017,0.166666666,0.192982456,0.16222716669241588,0.13146155567492468,-6.508930655595717,-0.8683960847556591,-10.177158109080544,8.090560913085938,0.024835653059733453,"Clayton Richard",3551,453385
2022,"Connor Wong","BOS",27,56,1,8,7,0,0.089285714,0.285714285,0.125,0.25,0.1875,0.272727272,0.3125,0.262538527358662,0.2773260636763139,62.270354285544826,0.057171670254319906,-2.3204245262422596,0.7842591404914856,0.02481431195193154,"Connor Wong",19896,657136
2015,"Jon Singleton","HOU",19,58,1,6,6,1,0.172413793,0.293103448,0.106382979,0.266666666,0.191489361,0.327586206,0.29787234,0.2884691172632678,0.31417981509504644,83.31132499707735,0.7686277255415916,-0.3514655237800741,-1.3117689602077007,0.02462784976445581,"Jon Singleton",10441,572138
2015,"J.J. Hardy","BAL",114,437,8,45,37,0,0.04576659,0.201372997,0.092457421,0.257053291,0.218978102,0.252873563,0.311435523,0.24768511289837716,0.24551837243766428,50.83200296811491,-1.3725477047264576,-26.236392297941634,12.182937145233154,0.024026220506813134,"J.J. Hardy",3797,429666
2022,"Shea Langeliers","OAK",40,153,6,14,22,0,0.058823529,0.346405228,0.211267605,0.294117647,0.218309859,0.261437908,0.429577464,0.2955603022980534,0.259004555496515,95.28954768757302,-0.31806087912991643,-1.129061871154138,-3.4858993887901306,0.02391427785698913,"Shea Langeliers",25816,669127
2022,"Robbie Grossman","- - -",129,477,7,40,45,6,0.117400419,0.270440251,0.102189781,0.283154121,0.209245742,0.310272536,0.311435523,0.283252724061722,0.2814023959561714,82.3598396140224,-0.02705444721505046,-9.545866167702941,-5.752039562910795,0.023818859808907966,"Robbie Grossman",5254,543257
2019,"Ronny Rodríguez","DET",84,294,14,29,43,3,0.044217687,0.278911564,0.217391305,0.254054054,0.221014492,0.25170068,0.438405797,0.28279518067431286,0.28919666118687826,72.90018065002943,0.7424280168488622,-9.440617968395577,-0.9575128257274628,0.022695933771981418,"Ronny Rodriguez",11875,500135
2024,"Aaron Schunk","COL",39,98,2,14,7,0,0.040816326,0.31632653,0.095744681,0.327868852,0.234042553,0.265306122,0.329787234,0.2568972663781078,0.22909784317016602,48.902172790999124,-0.646726556122303,-6.6348368847434935,3.575842261314392,0.022415486915084444,"Aaron Schunk",25524,668845
2024,"José Tena","- - -",44,168,3,14,15,6,0.041666666,0.244047619,0.086956522,0.341880341,0.267080745,0.297619047,0.354037267,0.2863384158838363,0.3047645508524883,82.38674592262004,0.4450637027621269,-3.119821606263903,-2.2786247096955776,0.02235769100737499,"Jose Tena",23691,677588
2019,"Jake Arrieta","PHI",24,50,0,2,4,0,0.02,0.38,0.022222222,0.269230769,0.155555555,0.173913043,0.177777777,0.15488265908282736,0.20449545118543838,-13.754512770486226,-0.014376571285538375,-7.518574883113287,6.1470627784729,0.021885416916134548,"Jake Arrieta",4153,453562
2022,"Jeimer Candelario","DET",124,467,13,49,50,0,0.059957173,0.23340471,0.144522145,0.257234726,0.216783216,0.271948608,0.361305361,0.27719168294652846,0.29170922429721247,79.5591007999727,-1.3180165756493807,-12.05999362966984,-2.5131757855415344,0.02186207487860156,"Jeimer Candelario",13621,600869
2021,"Kelvin Gutiérrez","- - -",85,295,3,23,20,0,0.064406779,0.257627118,0.084558823,0.310880829,0.231617647,0.291525423,0.31617647,0.2703753174361536,0.26349098828374123,66.13732678195845,0.3157953079789877,-11.91473567730063,2.025250554084778,0.021670948696133382,"Kelvin Gutierrez",17468,642721
2016,"Leury García","CHW",18,50,1,6,5,2,0.02,0.26,0.125,0.294117647,0.229166666,0.26,0.354166666,0.26530322194099426,0.23352083867909956,63.244857936636166,0.15045460918918252,-2.0560353788414774,0.5687451064586639,0.0211180251247823,"Leury Garcia",5913,544725
2025,"Austin Slater","- - -",65,160,5,22,13,1,0.06875,0.31875,0.155405405,0.29347826,0.216216216,0.270440251,0.371621621,0.2801097980085409,0.33428322129948124,77.60017416467028,-0.13956849090754986,-4.363697748912099,-0.9372816383838654,0.02107234440079822,"Austin Slater",16153,596103
2025,"Hayden Senger","NYM",33,78,0,8,4,0,0.038461538,0.282051282,0.013888889,0.25490196,0.180555555,0.22077922,0.194444444,0.1900981293096171,0.2592439032220221,19.109527991627665,-0.26519471406936646,-7.743207064121722,5.34942102432251,0.02059478683813251,"Hayden Senger",21489,663584
2020,"Gavin Lux","LAD",19,69,3,8,8,1,0.086956521,0.275362318,0.174603175,0.195121951,0.174603174,0.246376811,0.349206349,0.2594432174295619,0.2621864650560462,60.726027642965995,0.4506527502089739,-3.011748681972008,0.669424295425415,0.0193817743857672,"Gavin Lux",19955,666158
2025,"Griffin Conine","MIA",24,86,2,13,8,0,0.081395348,0.290697674,0.164556962,0.346153846,0.253164556,0.313953488,0.417721518,0.3184311875077181,0.2965055731839912,102.37971718959389,-0.7880872450768948,-0.5455279037031117,-2.13620126247406,0.01836629955752797,"Griffin Conine",21626,665052
2025,"Gustavo Campero","LAA",28,66,3,9,8,4,0.075757575,0.212121212,0.172413793,0.170731707,0.172413793,0.272727272,0.344827586,0.2770132837873517,0.32108110370058,74.18973717287915,0.9445805214345455,-1.0631662555318435,-1.0329463481903076,0.017955859732244964,"Gustavo Campero",22707,672569
2022,"Adalberto Mondesi","KCR",15,54,0,3,3,5,0.074074074,0.37037037,0,0.233333333,0.14,0.203703703,0.14,0.16559132381721778,0.2111662228902181,-4.853481972350925,0.9600192750804126,-5.4115140667150445,3.871589183807373,0.01777293232589023,"Adalberto Mondesi",13769,609275
2025,"Luis Rengifo","LAA",147,541,9,55,43,10,0.060998151,0.192236598,0.097804391,0.281329923,0.23752495,0.287037037,0.335329341,0.2748252503297947,0.29991314402300184,72.68248280800341,-0.5238719750195742,-17.942384495218477,-0.5054854154586792,0.017645925120272826,"Luis Rengifo",19858,650859
2023,"Kevin Newman","CIN",74,253,3,28,28,8,0.067193675,0.134387351,0.111111111,0.279792746,0.253333333,0.310756972,0.364444444,0.2955507341609058,0.31073453986787225,78.57702132148361,1.0432192753069103,-5.671360447642208,-2.7546875197440386,0.017527246318103276,"Kevin Newman",17696,621028
2018,"David Freitas","SEA",36,106,1,9,5,0,0.075471698,0.235849056,0.096774193,0.283582089,0.215053763,0.277227722,0.311827956,0.26202588093162765,0.3015175829030047,65.39692852389194,0.3199378203134984,-4.064906412180631,0.6086570620536804,0.017249774212525104,"David Freitas",10619,571679
2017,"Rickie Weeks Jr.","TBR",37,112,2,13,8,1,0.107142857,0.4375,0.12371134,0.413043478,0.216494845,0.321428571,0.340206185,0.2967255472072533,0.2646344098177823,85.74834623794503,0.41187249682843685,-1.5575012715985217,-1.9809162020683289,0.01650049126739045,"Rickie Weeks Jr.",1849,430001
2018,"Adrián Sanchez","WSN",28,59,0,8,3,0,0.016949152,0.13559322,0.068965518,0.32,0.275862068,0.288135593,0.344827586,0.27451226064714335,0.30114706631364496,67.23776896409007,0.20305105717852712,-2.156965794327496,0.5111935883760452,0.016445212980309036,"Adrian Sanchez",11338,506703
2016,"Jon Lester","CHC",33,75,0,3,6,0,0.08,0.24,0.050847457,0.146341463,0.101694915,0.184615384,0.152542372,0.16161681780448325,0.22776050865650177,-8.908334308985044,-0.27048965520225465,-10.330284712199102,8.100641250610352,0.015620543852341462,"Jon Lester",4930,452657
2018,"Tucker Barnhart","CIN",138,522,10,50,46,0,0.103448275,0.183908045,0.123913044,0.291316526,0.247826086,0.327552986,0.37173913,0.30733875817902084,0.3013182704888501,88.4974036007412,-3.271720440592617,-10.602598716547341,-5.220792531967163,0.015538261378998608,"Tucker Barnhart",10200,571466
2019,"Breyvic Valera","- - -",17,52,1,7,6,0,0.076923076,0.134615384,0.14893617,0.256410256,0.234042553,0.307692307,0.382978723,0.29749086040716904,0.27410377447421735,83.87773917968511,-0.47774625197052956,-1.5492489405895302,-0.17291270196437836,0.015374650022811378,"Breyvic Valera",12758,591971
2022,"Juan Yepez","STL",76,274,12,27,30,0,0.05839416,0.222627737,0.19367589,0.282608695,0.252964426,0.295620437,0.446640316,0.31924640893066014,0.28619384765625,107.00996389658948,-2.0598777271807194,0.17170355434351414,-9.444358348846436,0.01521329061418114,"Juan Yepez",18400,660766
2025,"Tim Tawa","ARI",74,225,7,29,18,8,0.088888888,0.284444444,0.145728643,0.251908396,0.201005025,0.2735426,0.346733668,0.2730466036518593,0.28686140249441333,71.64661615523484,0.9649248979985714,-6.596116592830663,-0.7458844110369682,0.014712922655501282,"Tim Tawa",29571,694374
2015,"Gerrit Cole","PIT",33,71,0,5,2,0,0.028169014,0.394366197,0,0.28125,0.15,0.177419354,0.15,0.15001775372412898,0.16196077961032673,-13.620947260625229,-0.021568457130342722,-9.421432490651146,7.366271018981934,0.014656138991955725,"Gerrit Cole",13125,543037
2024,"Ildemaro Vargas","WSN",97,303,1,21,30,9,0.06270627,0.102310231,0.069852941,0.269387755,0.246323529,0.295302013,0.31617647,0.27094010958735576,0.2799962104771675,71.77046845236738,-0.7414342686533928,-10.969831458367198,0.9808212220668793,0.014454400461559894,"Ildemaro Vargas",13324,545121
2024,"Ben Gamel","- - -",38,99,1,22,4,1,0.181818181,0.242424242,0.086419753,0.339285714,0.24691358,0.383838383,0.333333333,0.32661508784002186,0.3426757929276447,113.84119515324622,-0.7497679442167282,0.8306982983310371,-3.9850448966026306,0.014001254646713174,"Ben Gamel",12160,592325
2020,"Austin Meadows","TBR",36,152,4,19,13,2,0.111842105,0.328947368,0.166666667,0.2875,0.204545454,0.296052631,0.371212121,0.2917303144931793,0.2784815216064453,87.71964430248552,-0.5490893572568893,-2.8486062839271384,-1.1786333322525024,0.013978046092228497,"Austin Meadows",15672,640457
2025,"Kyle Karros","COL",43,156,1,20,9,0,0.096153846,0.262820512,0.05109489,0.30927835,0.226277372,0.307692307,0.277372262,0.2679782314942433,0.25710988198557205,55.505933697114465,-0.7469407860189676,-8.973550646388887,3.9178620874881744,0.013757902417736237,"Kyle Karros",33252,691720
2019,"Ryan Zimmerman","WSN",52,190,6,20,27,0,0.089473684,0.205263157,0.157894737,0.296875,0.257309941,0.321052631,0.415204678,0.3133726932500538,0.3254895461233039,89.7352881033539,-0.13634303770959377,-2.7094985185666283,-3.2187399193644524,0.013573294569620031,"Ryan Zimmerman",4220,475582
2020,"Pedro Severino","BAL",48,178,5,17,21,1,0.08988764,0.224719101,0.1375,0.304347826,0.25,0.322033898,0.3875,0.3115643801662208,0.33709328824823553,94.19319841004807,0.13403151649981737,-1.139292897173457,-3.607109785079956,0.013422819629810873,"Pedro Severino",14523,600474
2023,"Kody Clemens","PHI",49,148,4,15,13,0,0.054054054,0.27027027,0.136690647,0.294736842,0.230215827,0.277027027,0.366906474,0.28073791192995534,0.2708731728631097,71.87236768152711,0.20729445200413465,-4.949898134112975,0.05240035057067871,0.01340154864876314,"Kody Clemens",20572,665019
2023,"Luis Urías","- - -",52,177,3,18,18,0,0.118644067,0.231638418,0.104166667,0.25,0.194444444,0.337142857,0.298611111,0.29781178644725254,0.29661151341029574,84.37043617525165,-0.8933555288240314,-4.318220362341849,-1.588509052991867,0.012365331419847858,"Luis Urias",16622,649966
